date,date,er,g,z,d,y,pi,c,R,ylag
1792.0,1792.0,-0.0009668590399169667,-0.008521175628061508,-0.009332293209030864,0.041159847387036055,-0.0028043930165298422,0.002125388171943213,0.005716782611531664,-0.0013918652387941758,-0.0025837408549744785
1793.0,1793.0,0.0018320502083914256,-0.007811442922627371,-0.00214319051329067,0.06520162754061147,-0.0037169330535559127,0.0008431413281877916,0.0040945098690714585,0.0005580683201516554,-0.0028043930165298422
1794.0,1794.0,0.0013274705212389646,-0.010175711950192082,0.0026175201247345455,0.09291899311867463,-0.0060670486473363185,2.7818038939801996e-5,0.004108663302855763,0.0018408018456759975,-0.0037169330535559127
1795.0,1795.0,-0.005013883685609364,-0.008699954832873827,0.000916091834309931,0.06915309994407223,-0.0006190271358367657,0.0026557478896184054,0.008080927697037062,-0.0009128870906883371,-0.0060670486473363185
1796.0,1796.0,-0.0008585140637098771,-0.006062961553279671,0.011422571695598285,0.08000396131899012,-0.0005813436157843486,0.0009572248406240424,0.005481617937495322,0.0011551432031314923,-0.0006190271358367657
1797.0,1797.0,0.00020934026684576114,-0.004748007467360436,0.00300221116355458,0.06904677353280196,-0.002598204207326273,0.00016931230036727274,0.002149803260034165,0.0014146259376564177,-0.0005813436157843486
1798.0,1798.0,-0.00043027024021772924,-0.004288587444089704,0.010499691029898967,0.04346103694165016,-0.0035859134701783364,-0.0012947956931621198,0.000702673973911367,0.0018924851758042951,-0.002598204207326273
1799.0,1799.0,-0.0026731113154386662,-0.0035965506706369674,-0.004809182470029879,0.06094156428064347,0.0002262683619586054,0.0020311647287348956,0.003822819032595574,-0.00029832964088010003,-0.0035859134701783364
1800.0,1800.0,-0.00022783037472101715,-0.0012368910746231795,0.0029126783138163272,0.05921549764832522,0.0009928053271963516,0.0010122676878254583,0.0022296964018195314,0.0007810113049387393,0.0002262683619586054
1801.0,1801.0,0.0026777509875061957,-0.0010743515816463603,0.010653020813364337,0.050165898762152085,-0.0037662507322604394,-0.0023630946088239505,-0.00269189915061408,0.003228967926634612,0.0009928053271963516
1802.0,1802.0,0.0019344729932427918,0.0015530358324835373,0.006881320576149883,0.07597498922676985,-0.0038437178925596173,-0.002716578250831569,-0.005396753725043155,0.004438581913624805,-0.0037662507322604394
1803.0,1803.0,0.0001848359764788574,-0.0026272022205949454,0.0013419998042918076,0.07574193185810431,-0.004876426903018205,-0.001496919191681146,-0.0022492246824232605,0.0030179245232958164,-0.0038437178925596173
1804.0,1804.0,0.0015001253076868104,-0.0006782226465051138,-0.004097542016923397,0.07870805310379174,-0.0036357085776550432,-0.000958882721644862,-0.00295748593114993,0.0028559084675223298,-0.004876426903018205
1805.0,1805.0,-0.001682696493305871,-0.0018064550177780828,-0.003716309273010752,0.0628479490977632,-0.00084777321539174,0.0008253087383100028,0.0009586818023863426,0.0008492295381266938,-0.0036357085776550432
1806.0,1806.0,-0.0015100856727912853,-0.0032163439477619574,-0.003262212729344372,0.04165716355269978,6.304839068732246e-5,0.001582045834478124,0.003279392338449279,-0.0004689108685213072,-0.00084777321539174
1807.0,1807.0,0.000670381154815441,-0.00451128732094792,-0.0012999602694453705,0.029084530379332476,-0.0020430368851334663,0.0005501436920637082,0.0024682504358144526,-8.625774700064364e-5,6.304839068732246e-5
1808.0,1808.0,-0.001458563234592566,0.0009406193275874938,-0.011162259456466504,0.05946711364765465,0.003932233900872056,0.0031978038698097606,0.0029916145732845614,-0.000881361199302358,-0.0020430368851334663
1809.0,1809.0,-0.0030889321189340405,0.0021833595187195237,-0.007293141409008918,0.03953768956047233,0.007452598036679907,0.004341473947957175,0.005269238517960384,-0.002275918970985607,0.003932233900872056
1810.0,1810.0,-0.001645191048166315,0.003044235590818334,-0.00641039582623798,0.04139253903107924,0.008340507274544537,0.004480522538756258,0.005296271683726201,-0.002218461876122724,0.007452598036679907
1811.0,1811.0,0.0011275239611874092,0.00943443523557807,-0.005744674279582927,0.05269376972393187,0.00908761842097443,0.0029376169126112055,-0.0003468168146036417,-9.920711925093836e-5,0.008340507274544537
1812.0,1812.0,0.0011166978922130515,0.005687400708970187,0.01432877289354001,0.0419023812156968,0.003416820738452275,-0.0008005460768461532,-0.0022705799705179087,0.0023180113782118018,0.00908761842097443
1813.0,1813.0,0.0013946449445342037,0.00657276050493504,0.0020276436331677604,0.04382997134214378,0.001204082549159618,-0.0011802321300542176,-0.005368677955775422,0.0025990548064749727,0.003416820738452275
1814.0,1814.0,-0.000745220307940159,0.006148706677272192,-0.007104072466719426,0.04688798327887361,0.0033849091709808503,0.0009668765320595881,-0.0027637975062913423,0.0008718431483107588,0.001204082549159618
1815.0,1815.0,-0.0007765514579148059,0.00347698957643009,-0.00020575490247565394,0.04943370498894279,0.003590129763458635,0.001275703892190276,0.00011314018702854485,0.0005841843599131622,0.0033849091709808503
1816.0,1816.0,-0.001882416376702357,0.004297339644195746,0.0027024118053054613,0.04666856753056465,0.005222981260382965,0.001657206381539255,0.0009256416161872197,0.00029639003686562394,0.003590129763458635
1817.0,1817.0,0.001409537017562521,0.0050250260195349086,-0.0039431352553781236,0.056085201591546084,0.0034267219529241022,0.0010602045221700794,-0.0015983040666108065,0.0010730340642674126,0.005222981260382965
1818.0,1818.0,0.00035871924693237154,0.005955051702348928,-0.0022852706270222053,0.06869513997962215,0.004167148869668941,0.0011142775515078209,-0.0017879028326799877,0.0014937814579160048,0.0034267219529241022
1819.0,1819.0,0.002801607433066153,0.0020060928396132506,0.00021583320216377294,0.0841862060830646,-0.0005801901296017603,-0.00043902810777085425,-0.002586282969215011,0.002880162847125156,0.004167148869668941
1820.0,1820.0,-0.0003839388200473148,0.0005728972996625835,-0.0007983535225150435,0.10957519215564329,0.0006065705356266022,0.0008838805318497472,3.367323596401885e-5,0.0024559371341864884,-0.0005801901296017603
1821.0,1821.0,0.00014559966527592772,-0.001018720330476325,-0.005227180449805835,0.13632342236055534,0.0008933516759497853,0.002037132499548878,0.0019120720064261104,0.0022013400077319353,0.0006065705356266022
1822.0,1822.0,0.0013118757278257533,-0.0014991210634535631,0.0028285237239020367,0.11793241609770459,-0.0014471354305859822,9.236463324078506e-5,5.198563286758196e-5,0.003216632520300299,0.0008933516759497853
1823.0,1823.0,0.00029703556882961743,-0.001681490973903887,0.0009865505954521658,0.13096275745349578,-0.0013767735062800031,0.0004261591075841975,0.00030471746762388333,0.003299099174886236,-0.0014471354305859822
1824.0,1824.0,0.0012188203958857684,-0.004671161436230362,0.002810839556271194,0.11191053743059945,-0.004660316798763889,-0.0007258823446811664,1.0844637466472925e-5,0.0033879909842628635,-0.0013767735062800031
1825.0,1825.0,0.003583934604811001,-0.003098703003780851,0.0005528998988687975,0.09434526434463317,-0.0074137565207937715,-0.002632669104432805,-0.0043150535170129204,0.004494033652576662,-0.004660316798763889
1826.0,1826.0,-0.0012421112327403918,-0.005964226014504345,-0.004203329936527899,0.09683486639383998,-0.004863190713611982,0.00010306418003597022,0.0011010353008923638,0.002082767293587805,-0.0074137565207937715
1827.0,1827.0,-0.0008564327799472628,-0.005962270871613331,-0.005368658221128927,0.13704416894213312,-0.0013455911765194394,0.002294617997666014,0.0046166796950938924,0.0016401749116381776,-0.004863190713611982
1828.0,1828.0,-0.0004242846011440746,-0.005856287102377128,-0.005291279195097021,0.12526542291839757,-0.0009558963489065349,0.00241820807107371,0.004900390753470594,0.0011846129890979095,-0.0013455911765194394
1829.0,1829.0,0.0035902002471825357,-0.002053383256276958,-0.0033525713773786903,0.12649028961177822,-0.0028990459063297416,2.2139310415357927e-6,-0.0008456626500527847,0.0035010805793812914,-0.0009558963489065349
1830.0,1830.0,-0.0003802510204441409,-0.0004011014074741554,-0.004495638372357884,0.122687377220912,-0.00031635511544288826,0.0010611962083986975,8.474629203126727e-5,0.0025974977454598937,-0.0028990459063297416
1831.0,1831.0,0.0009661737040401762,0.0008965682031133349,-0.01131679195563997,0.12371272495815867,0.0008447554635293554,0.0018932255309490626,-5.181273958397971e-5,0.0020381356266747303,-0.00031635511544288826
1832.0,1832.0,-0.003085547466122843,-0.0010811864117251872,0.00043336505671255545,0.08836772426479016,0.0030631868904946835,0.002529368100564704,0.00414437330221987,0.0003799845583114512,0.0008447554635293554
1833.0,1833.0,-0.00038330263281333274,-0.0006248678879566211,0.0008339195394030416,0.07615851382559721,0.002030362817158605,0.0016902588752106906,0.0026552307051152264,0.0007606343402945118,0.0030631868904946835
1834.0,1834.0,-0.0028358366307838457,-0.0030040513239591934,0.002379955497287121,0.10835801482539045,0.003593799455783783,0.0033106107152690994,0.0065978507797429765,0.00026709327203050526,0.002030362817158605
1835.0,1835.0,0.0007766013395088229,-0.005808249387782451,-0.0030029238472598003,0.10354082101769112,-0.0007082625402378847,0.002222945324946646,0.005099986847544565,0.0007144303008223155,0.003593799455783783
1836.0,1836.0,0.0020342182717687043,-0.0050907618603471564,0.0008517477893621968,0.09243168381041267,-0.003568094483023678,2.298995705164535e-5,0.0015226673773234781,0.002224132796022388,-0.0007082625402378847
1837.0,1837.0,-0.0011328146952364834,-0.004888391778323684,-0.0039260418830136075,0.10971649825766853,-0.0011955787159474347,0.0018020258328727335,0.0036928130623762488,0.0012790538559515248,-0.003568094483023678
1838.0,1838.0,0.0011886974031739385,-0.00473181517169015,0.00926981237037414,0.10549103086156959,-0.003410799953243205,-0.0006577524021963745,0.0013210152184469455,0.0032526091008764045,-0.0011955787159474347
1839.0,1839.0,-0.0037753772650721083,-0.0034634765480145587,0.002028756040718912,0.05018877820178591,-0.0005800374643138823,0.0009324123101288329,0.0028834390837006773,0.000264030048707062,-0.003410799953243205
1840.0,1840.0,0.0009836289013461358,0.0018536319065839421,0.009486808384391974,0.051862833556836456,-8.932224046048287e-5,-0.0011308281676166378,-0.0019429541470444259,0.0025624169203672265,-0.0005800374643138823
1841.0,1841.0,0.004117949577698089,0.0015044076836425375,0.00289433147045352,0.04451642601262181,-0.0053857713167924015,-0.0033619932217998586,-0.006890179000434939,0.0039488315879037785,-8.932224046048287e-5
1842.0,1842.0,0.002527716402060746,-0.00028147257108558773,-0.00017323916893125868,0.039888903891872565,-0.006852394654931416,-0.003368892368308117,-0.006570922083845829,0.0036135445894777754,-0.0053857713167924015
1843.0,1843.0,-0.00032295295471887074,-0.0026733339703186036,-0.009120328630072182,0.03146943933971664,-0.00453410606812829,-0.0006259886444453845,-0.0018607720978096858,0.0009091687732710148,-0.006852394654931416
1844.0,1844.0,0.0012996933721216688,-0.00044910968337896805,-0.017802526076406047,-0.006327699677426822,-0.0024338282031260024,0.0003733312702673875,-0.0019847185197470344,-0.0008564799981576144,-0.00453410606812829
1845.0,1845.0,-0.0002805929660925394,0.003136647890419604,-0.004145667015007334,-0.014576544605606524,0.0019382144687470708,0.0004350182252358449,-0.0011984334216725333,-0.0006951978587503069,-0.0024338282031260024
1846.0,1846.0,0.005252863466868953,-0.0003527350259843699,0.01307027250351788,-0.003851522935595793,-0.006219113839922663,-0.004445818097976517,-0.005866378813938294,0.003347816831111156,0.0019382144687470708
1847.0,1847.0,0.001847251821967405,-0.0023794255704331357,0.0031524520298577626,0.010484374478508425,-0.007871883160452675,-0.003739382066737753,-0.005492457590019539,0.002874964423180937,-0.006219113839922663
1848.0,1848.0,0.0015881998760318532,-0.002843521599729823,0.01009535714934843,-0.0013726643120533372,-0.008588348077842062,-0.004673776068801641,-0.00574482647811224,0.0032960707362637226,-0.007871883160452675
1849.0,1849.0,-0.0009888227734296678,-0.000599239011550198,0.00010726171901321874,-0.014234685402828622,-0.004717580462874444,-0.0023986548412990713,-0.004118341451324246,0.001180427047566037,-0.008588348077842062
1850.0,1850.0,0.00010134245219826509,0.001978299184087828,0.006940137110793745,-0.046628647775955,-0.0031786158699227754,-0.003122216480861163,-0.005156915054010603,0.001084035454137391,-0.004717580462874444
1851.0,1851.0,-0.0007964831972270237,0.0004609733375604641,0.00177455012516936,-0.09247659736814082,-0.0034224921499590236,-0.0025573732377944768,-0.0038834654875194875,-0.0009590768439241488,-0.0031786158699227754
1852.0,1852.0,0.0023796135093946675,-0.0013473794306025657,0.005597346830106573,-0.0974687834526319,-0.006370269734504964,-0.004047754367790132,-0.005022890303902398,2.6835335134363413e-5,-0.0034224921499590236
1853.0,1853.0,0.0014108298482818989,-0.0034134169368584114,0.003916934157510893,-0.08745080275190478,-0.007528952882764598,-0.0038499849665616075,-0.004115535945906186,-2.907686840939892e-5,-0.006370269734504964
1854.0,1854.0,0.0017600284686080721,-0.001569921308540968,0.0010680898980870213,-0.08408923559377039,-0.006799909910068687,-0.0037526420968891534,-0.005229988601527719,0.00013763112617164858,-0.007528952882764598
1855.0,1855.0,0.0020319864481979214,0.0001813020772899179,-0.007200510989601521,-0.060912532963709416,-0.004911620660616217,-0.0024050072347073445,-0.005092922737906135,-0.00014970787398179233,-0.006799909910068687
1856.0,1856.0,0.0010974246277348032,0.003163466556016398,-0.0035675639433276818,-0.031563949370207484,-0.0011907601755092433,-0.0014315172037466118,-0.004354226731525641,0.00026331550478987263,-0.004911620660616217
1857.0,1857.0,0.0012102719538935923,0.004641808186879707,-0.0008289293285058611,-0.005424341615304199,0.000303767853855466,-0.0011442935140830379,-0.004338040333024241,0.0009563490757706454,-0.0011907601755092433
1858.0,1858.0,-0.0016359403574555185,0.006657609268706751,0.011329806849997195,-0.010183533266759817,0.0029997831997489984,-0.0013237763932857768,-0.0036578260689577547,0.0011898363290469762,0.000303767853855466
1859.0,1859.0,0.0022062467564000353,0.009541005654118665,-0.0024605654823911744,-0.024989341654559977,0.0013896432625259325,-0.001953974021779565,-0.008151362391592733,0.0013441910660678524,0.0029997831997489984
1860.0,1860.0,0.0026285399215000547,0.007017999590696152,-0.0007879048007628994,-0.013901406572488634,-0.0006994513870220466,-0.0024348507828011318,-0.007717450977718197,0.0018738784750368168,0.0013896432625259325
1861.0,1861.0,0.00022017603817595425,0.002890602413153709,-0.00034380645824159175,-0.03235304800548029,-0.0017163801915006244,-0.0018553225911867048,-0.004606982604654334,0.0004878069592951683,-0.0006994513870220466
1862.0,1862.0,-0.0004977477508768883,0.001585286060844821,0.002185180983253284,-0.04775639930263326,-0.0011434825620942762,-0.0014703657152655273,-0.002728768622939097,-0.0003315089472975402,-0.0017163801915006244
1863.0,1863.0,0.0003331486617298436,0.00683482850944309,-0.004439311568049875,-0.044813848520684055,0.002209574544900943,-0.0006473682400221297,-0.004625253964542148,-0.00048159585528640856,-0.0011434825620942762
1864.0,1864.0,0.001816563849968177,0.002864730675725356,0.0025173961507184506,-0.01539227410457785,-0.0004364752266238772,-0.0013544526480684905,-0.0033012059023492333,0.0007017556790653875,0.002209574544900943
1865.0,1865.0,0.0016749691529121457,0.0013983119642737465,-0.007064943398098985,0.0005371939957291919,-0.0015152274183769141,-0.000574073481483352,-0.0029135393826506604,0.0003416911501821169,-0.0004364752266238772
1866.0,1866.0,0.002303243574846544,0.0008875870240378318,-0.004003665278382232,0.01693263874431947,-0.002146278010588829,-0.0009695019227053565,-0.0030338650346266602,0.0011640511845490001,-0.0015152274183769141
1867.0,1867.0,0.003047722890092104,0.004558318525778428,-0.019366127570617907,0.0307063574896828,-0.0003336718693980014,0.0003319486994583008,-0.0048919903951764295,0.0007110869612819143,-0.002146278010588829
1868.0,1868.0,-0.0035611856101260726,-0.0011263452289131583,0.0020000490887111862,0.004627278981284375,0.002208945064786377,0.0014963007369617263,0.0033352902936995355,-0.0013238771173929137,-0.0003336718693980014
1869.0,1869.0,-0.0011563547903790871,0.0008471288178686274,0.005592252112248421,-0.002124209622323215,0.0026075954577220737,0.0007261166385302011,0.001760466639853446,-0.0006636589412416274,0.002208945064786377
1870.0,1870.0,0.00018022242283836196,-0.0001921336051427826,0.008157779385575544,0.008943808491601814,0.00017102989113219782,-0.00045902432653822744,0.00036316349627498075,0.0005319605285663727,0.0026075954577220737
1871.0,1871.0,-0.002177160199227496,0.0024887340881019895,-0.006415650547729518,-0.01697577527213516,0.0029789300850585998,0.0014427064314099507,0.0004901959969566109,-0.0017085035013866341,0.00017102989113219782
1872.0,1872.0,7.494138528295926e-5,0.0019814525253734226,-0.010418324349943582,-0.007084237415330158,0.003523555889755609,0.002249523615315413,0.0015421033643821867,-0.002057354050730662,0.0029789300850585998
1873.0,1873.0,-0.0002805090987478188,0.003904892494377656,-0.00790868083674888,0.034292952642932466,0.006259007237394891,0.003148930827438252,0.0023541147430172337,-0.001302901288929939,0.003523555889755609
1874.0,1874.0,0.0006737920044677553,0.0017516460077757758,0.0034258167203718797,0.05683102851356525,0.003640677296811512,0.0015074405512286414,0.001889031289035736,0.0005736074688012437,0.006259007237394891
1875.0,1875.0,0.0021423961137191517,-0.0002062665434699358,0.006420367914061507,0.04621690600319592,-0.0017773747510193665,-0.0011712060329456145,-0.0015711082075494309,0.002188708861409631,0.003640677296811512
1876.0,1876.0,-0.002477504964580825,0.004851819895915012,0.001249740173617888,0.017979623573931798,0.002929404487944921,0.00022485428973903422,-0.0019224154079700909,0.0005578641600772834,-0.0017773747510193665
1877.0,1877.0,-0.00022841635192552876,0.0030248297830015973,-0.0005377515361435184,0.024825704054247756,0.0023351737618064563,0.0006202613580346775,-0.0006896560211951406,0.0003185423589070616,0.002929404487944921
1878.0,1878.0,0.0011148455125263184,-0.002217791743767823,-0.013591202063860166,-0.004387311756276047,-0.0015172520846605851,0.001078598775865193,0.0007005396591072364,-0.0014884003073222642,0.0023351737618064563
1879.0,1879.0,-0.00040349428215958986,-0.0038974837273782403,-0.0007449870402533847,-0.013492774392373848,-0.0010985882978080358,0.0006028127631971972,0.002798895429570205,-0.0013447112488214226,-0.0015172520846605851
1880.0,1880.0,0.0014131893261682957,-0.005479630853819554,-0.0037426164487926665,-0.027506247478465723,-0.0040790074712225965,-0.00036586549094291116,0.0014006233825969582,-0.0011705447101317723,-0.0010985882978080358
1881.0,1881.0,0.0015928356869826627,-0.003728239541153828,0.006337734511628639,-0.023215077715543514,-0.004792168828846525,-0.002162292880908417,-0.001063929287692696,0.0006344239589897917,-0.0040790074712225965
1882.0,1882.0,0.003566723458171714,-0.0006594565633107697,0.01042957200831805,-0.019343505179385073,-0.007359782791339572,-0.004821132286227735,-0.006700326228028802,0.003108217613506827,-0.004792168828846525
1883.0,1883.0,-0.0022064088884251017,-0.0030849882532572406,0.0010356504230297145,-0.00888049350585849,-0.004222132836133392,-0.0014174305302431735,-0.0011371445828761515,0.00036106820078814455,-0.007359782791339572
1884.0,1884.0,0.00204124462289043,-0.003183697690077806,0.007091419635317023,-0.013615170967543066,-0.0062574361058634845,-0.0031232336081500026,-0.003073738415785679,0.001697016514937983,-0.004222132836133392
1885.0,1885.0,-0.005072021752998336,-0.004025128650343354,0.003176850188878885,-0.0344855528556494,-0.0009323965422776744,0.00035549271528887913,0.0030927321080656783,-0.0018631819376146537,-0.0062574361058634845
1886.0,1886.0,-0.0025604872682017375,-0.005601853587533765,0.007316506673122813,-0.024082856667957512,-0.00011903382207519866,0.0009092055146914385,0.005482819765458566,-0.001984791549562156,-0.0009323965422776744
1887.0,1887.0,0.004389875811414803,-0.0029354234490314686,0.006004326824192132,-0.03503719788879877,-0.006123835405917308,-0.003176077326516397,-0.003188411956885839,0.0011503893090851576,-0.00011903382207519866
1888.0,1888.0,0.0006700047859060252,-0.0032666568377365964,0.003344115686337414,-0.009699583161873693,-0.005542534523523712,-0.0023439766950191588,-0.002275877685787116,0.001140829999235467,-0.006123835405917308
1889.0,1889.0,-0.000766870879162524,-0.0026949360042706136,-0.00537500907043277,-0.04118666989199526,-0.0037149756862978143,-0.0008944228351915452,-0.0010200396820272007,-0.0010146069997823007,-0.005542534523523712
1890.0,1890.0,-0.001503462100022016,0.003722146834745869,0.0015181178425953522,-0.07004247389393825,0.0015348964244407503,-0.0007338517710449781,-0.002187250410305118,-0.0013702245899377978,-0.0037149756862978143
1891.0,1891.0,0.0003962101268880199,0.0033526967797242466,-0.008231774122407174,-0.07925911798244252,0.0012003544910438551,1.023341880904648e-5,-0.0021523422886803923,-0.0023736461142191117,0.0015348964244407503
1892.0,1892.0,0.00127499581400899,0.004979025457864621,-0.004190319512683568,-0.07543614760319274,0.0017651268667591236,-0.0005353420526353764,-0.0032138985911054976,-0.0016129061835824818,0.0012003544910438551
1893.0,1893.0,-0.0018873813378888474,0.007168677017805276,0.011807723934552714,-0.06458638881073178,0.004756234144616801,-0.0008662824424022521,-0.002412442873188475,-0.0007276022371715679,0.0017651268667591236
1894.0,1894.0,-0.0011170983528937856,0.004187610556640746,0.0058782369179698635,-0.06537635190559958,0.002571277764437695,-0.0006179330474260866,-0.0016163327922030504,-0.0012966223418856165,0.004756234144616801
1895.0,1895.0,-0.000604902811651925,0.003953758317912322,-0.004992424123473741,-0.052144477242139484,0.003201291351045181,0.0007888737235786837,-0.0007524669668671413,-0.002087018814125289,0.002571277764437695
1896.0,1896.0,2.45172121538579e-5,0.00653969210772808,-0.004975783083408998,-0.05917999797320528,0.004563094818206947,0.0006992117095684661,-0.0019765972895211333,-0.0019898477549552284,0.003201291351045181
1897.0,1897.0,0.0004940766193233794,0.007691808434691229,-0.007118163541750241,-0.05571657034386706,0.005106458494925733,0.0008583493604172211,-0.0025853499397654957,-0.0019401206907700135,0.004563094818206947
1898.0,1898.0,-0.00017409938619542843,0.004082544152833356,-0.01129093357106054,-0.052743908856602253,0.00439669159307524,0.001951333367578262,0.00031414744024188404,-0.003063639880361305,0.005106458494925733
1899.0,1899.0,0.00354070026328649,0.01057289577603412,-0.0030211382905659685,-0.052553910591748104,0.004071099902996852,-0.0009682995420013676,-0.006501795873037268,-6.968647904955893e-5,0.00439669159307524
1900.0,1900.0,0.0005722865257525549,0.010799073321066107,0.007874392237317515,-0.08077379413851302,0.002910524081851775,-0.002688507521686468,-0.00788854923921433,0.0004344214488057422,0.004071099902996852
1901.0,1901.0,-0.000917816873313936,0.013039954608725651,-0.006254421018668029,-0.09632683893212307,0.005695384697459747,-0.000666722002907134,-0.007344569911265904,-0.0015970089947808237,0.002910524081851775
1902.0,1902.0,-0.0015974735507345258,0.01165658326770656,0.0066187181569265004,-0.09004711082193514,0.00731257658155794,-0.0004771102433730479,-0.00434400668614862,-0.0015089397050723297,0.005695384697459747
1903.0,1903.0,0.0023782625193047857,0.008354051227491137,0.0005716658428870989,-0.0935765854801986,0.0019083541277723683,-0.0019443834394707927,-0.006445697099718768,-0.0007871497290139901,0.00731257658155794
1904.0,1904.0,-0.000307743947413638,0.007927543684451421,0.0020744289552900304,-0.07768597258281806,0.0031264372472956576,-0.0011963546121747442,-0.004801106437155764,-0.0009142357622922868,0.0019083541277723683
1905.0,1905.0,-0.000286994154427206,0.008907500992482468,0.004557908665895403,-0.03834732125319218,0.004833872590972582,-0.0005770969296086734,-0.004073628401509886,-9.046574178136926e-5,0.0031264372472956576
1906.0,1906.0,0.00027830187324136496,0.014239978544826387,0.0075510506019434535,-0.034894006882341295,0.006458722290055936,-0.0015261095881547973,-0.0077812562547704515,0.0012108287529770292,0.004833872590972582
1907.0,1907.0,-0.0004602753867941979,0.008517385126592648,0.0006709572401140435,-0.015484409726401912,0.00440615874302897,-0.00018029997136923882,-0.004111226383563679,0.00014383679432048856,0.006458722290055936
1908.0,1908.0,0.0020536926297059013,0.0066949338486957865,0.0037971002253579023,0.005727530136086888,0.001640140945228481,-0.0013625774024511182,-0.005054792903467307,0.0016623139716889644,0.00440615874302897
1909.0,1909.0,0.002756309265799184,0.006733700108912911,-0.006562031833321024,0.008956908074302125,-0.00017113089203519638,-0.0014344061391185932,-0.006904831000948108,0.001699101731374087,0.001640140945228481
1910.0,1910.0,0.0013916348594590275,0.008270194365652685,0.00025790298617987123,0.009791015381805343,0.001197063034447251,-0.0017421619116048013,-0.007073131331205434,0.0021637070454056154,-0.00017113089203519638
1911.0,1911.0,-0.0005586296410338219,0.004481480556590748,0.0007839759779648058,0.010832164249355389,0.0011300250282361528,-0.0006419399402791048,-0.0033514555283545946,0.0009790470688092628,0.001197063034447251
1912.0,1912.0,-0.0003802822321135777,0.007785104855629549,0.0022240455709472695,0.03080311559291031,0.004192513893281709,-1.654723921900599e-5,-0.003592590962347841,0.001430511607994543,0.0011300250282361528
1913.0,1913.0,-0.0001905990345300906,0.005659684744610611,0.0006634580131397375,0.05086424875478246,0.0037154224614040342,0.0006250104697385872,-0.0019442622832065762,0.0013153435460569731,0.004192513893281709
1914.0,1914.0,-0.001189528471430454,0.003508959159906478,0.0027105825260380903,0.04976211767302818,0.0034815523998036136,0.0009660944810652592,-2.7406760102864115e-5,0.0008505511385988423,0.0037154224614040342
1915.0,1915.0,0.000533499670769939,0.0012877658147498739,0.007764196427104025,0.021647051138902345,-0.0003056424071485411,-0.0010400748311386308,-0.0015934082218984152,0.0014525939870066917,0.0034815523998036136
1916.0,1916.0,0.004894573689825336,0.001286368044000848,-0.003925934920278393,0.010981740136083653,-0.005695287168120884,-0.003061984547439724,-0.006981655212121733,0.0026385632972368896,-0.0003056424071485411
1917.0,1917.0,-0.0013942762344750152,-0.0015694719120146557,-0.004183108951039144,-0.007045379445786818,-0.003065447632362635,-0.0007827716964890147,-0.0014959757203479801,5.092315745153274e-6,-0.005695287168120884
1918.0,1918.0,-0.002374118073648391,-0.0017466258358463237,0.00362501073908365,0.007550382147109835,0.0006653805396891008,0.0006738613338546017,0.0024120063755354248,-0.0005778919008653402,-0.003065447632362635
1919.0,1919.0,-0.00027874780763124723,-0.002789861826123667,-0.00014668448972042828,-0.018255485134223925,-0.0012397402352782117,0.00014233589432919083,0.0015501215908454555,-0.0010692004951511373,0.0006653805396891008
1920.0,1920.0,0.0011216067114362765,-0.006796957551350468,0.0038507842557610867,0.010156309272841228,-0.004342498181622401,-0.0005835954289729467,0.0024544593697280676,0.00010938984889514634,-0.0012397402352782117
1921.0,1921.0,0.0038445946407757023,-0.005516962878423208,0.00528189005163441,-0.0037791121426223595,-0.00881593586292016,-0.003629965849379487,-0.003298972984496952,0.002202980942800471,-0.004342498181622401
1922.0,1922.0,0.000479824481440351,-0.0027013675679364926,-0.008396939289696122,0.002868298922273509,-0.0053042051526905176,-0.00128729991735864,-0.0026028375847540267,0.0006153123970788053,-0.00881593586292016
1923.0,1923.0,5.066089920106301e-5,-0.004247830449434761,-0.006409486503292188,0.007769108631923731,-0.0034907826639496995,1.6106028259549104e-5,0.0007570477854850619,-0.0003495425952929957,-0.0053042051526905176
1924.0,1924.0,0.006326435788965594,-0.0017969429667912544,-0.0020041093781636606,-0.022873368140280768,-0.008865750558756998,-0.004262552787663474,-0.007068807591965744,0.002383975117643884,-0.0034907826639496995
1925.0,1925.0,-0.0021379000558564565,0.001545583361156147,0.0014213046783240165,-0.07610259185744692,-0.003298171501941915,-0.0027015603993465693,-0.004843754863098062,-0.00026571015731430216,-0.008865750558756998
1926.0,1926.0,0.0014825986112455255,0.0032756521605662482,-0.007864704501004297,-0.093071302758907,-0.002412225577197973,-0.0020584360580707863,-0.005687877737764221,-0.0011681929457497545,-0.003298171501941915
1927.0,1927.0,-0.003021357172137221,-0.000907332935280353,-0.0031343582471466793,-0.07626787268689195,0.0013402955904947738,0.0009533064278549595,0.002247628525775128,-0.0033390322538254173,-0.002412225577197973
1928.0,1928.0,-0.0018056201114242426,-0.001915363280744757,0.0008373167499359159,-0.0869855237010208,0.0016854221783651029,0.0010164794783259804,0.0036007854591098595,-0.0037165176915450434,0.0013402955904947738
1929.0,1929.0,-0.0016333117903377134,-0.001029080367280962,0.007963199452717062,-0.08069871986682604,0.001994052971934251,0.00031758294773964843,0.003023133339215213,-0.0028201040824770347,0.0016854221783651029
1930.0,1930.0,-0.002220608278275063,0.00293988931966109,0.0033497041326500904,-0.07594277237161334,0.004430956186695992,0.000901223277881186,0.0014910668670349014,-0.0028738803996657563,0.001994052971934251
