date,date,ygrowth,infl,r,logcy4,logcy4,logcy4
953,953,0.580104654,-0.561374405,4.319251412,-23.7787746,-23.7787746,-23.7787746
954,954,0.984950896,0.512994821,3.661291987,-23.63966446,-23.63966446,-23.63966446
955,955,0.719776628,1.541872404,3.140360801,-23.8778195,-23.8778195,-23.8778195
956,956,-0.071561577,2.033149484,2.79610233,-23.73923022,-23.73923022,-23.73923022
957,957,0.161353825,2.586582639,2.232658852,-23.8184739,-23.8184739,-23.8184739
958,958,-1.179085159,3.525353059,1.295271222,-23.59894691,-23.59894691,-23.59894691
959,959,-0.172745933,2.926214866,1.712296642,-23.85310607,-23.85310607,-23.85310607
960,960,-0.144827907,2.032589725,2.766906264,-24.18331311,-24.18331311,-24.18331311
961,961,0.080834773,1.674765949,2.561966902,-24.1390599,-24.1390599,-24.1390599
962,962,0.188462595,0.540203016,3.871542924,-24.29000688,-24.29000688,-24.29000688
963,963,0.525111111,0.645915213,3.426556723,-24.52892539,-24.52892539,-24.52892539
964,964,-0.02141401,0.626240406,3.312441678,-24.47291493,-24.47291493,-24.47291493
965,965,0.634305283,0.599298613,3.625097997,-24.48331289,-24.48331289,-24.48331289
966,966,0.208263279,1.772459512,3.038126265,-24.81148696,-24.81148696,-24.81148696
967,967,0.715463623,0.374615797,3.966872138,-24.54622773,-24.54622773,-24.54622773
968,968,0.691006963,0.055005678,4.30978678,-24.86124221,-24.86124221,-24.86124221
969,969,1.174642438,0.411819542,3.799998986,-24.86643432,-24.86643432,-24.86643432
970,970,1.207741577,0.721311551,3.647569105,-24.87037716,-24.87037716,-24.87037716
971,971,0.139138981,1.288132321,3.134475784,-25.05163289,-25.05163289,-25.05163289
972,972,-1.088391651,1.81275806,2.203079594,-24.33331493,-24.33331493,-24.33331493
973,973,-0.44602686,1.987716553,2.034469314,-24.0519601,-24.0519601,-24.0519601
974,974,-1.371181994,1.60568455,2.070248391,-23.80855297,-23.80855297,-23.80855297
975,975,0.360293362,2.068957632,2.075573684,-23.92479197,-23.92479197,-23.92479197
976,976,-0.479610191,2.053851054,1.603951119,-23.56765526,-23.56765526,-23.56765526
977,977,1.099015531,1.818491054,2.11162097,-23.55375016,-23.55375016,-23.55375016
978,978,0.180764247,0.73139152,3.005803382,-23.77054068,-23.77054068,-23.77054068
979,979,-0.083647055,0.543718518,3.090691459,-23.76779501,-23.76779501,-23.76779501
980,980,0.422686553,1.087772427,2.72184613,-23.87907203,-23.87907203,-23.87907203
981,981,0.844378226,1.729149422,2.386871849,-24.13191318,-24.13191318,-24.13191318
982,982,0.684815801,2.124158423,1.970310087,-23.99395457,-23.99395457,-23.99395457
983,983,0.23140297,1.892469566,2.057529832,-24.21016599,-24.21016599,-24.21016599
984,984,-0.332057141,1.26825981,2.524759903,-24.71199551,-24.71199551,-24.71199551
985,985,-0.440154184,1.60948986,2.476751276,-24.64241414,-24.64241414,-24.64241414
986,986,-0.585457051,2.127267448,1.605069982,-24.26058369,-24.26058369,-24.26058369
987,987,0.184258098,2.117493484,1.919947609,-23.99314189,-23.99314189,-23.99314189
988,988,0.372511537,1.840357521,2.145292821,-24.3263442,-24.3263442,-24.3263442
989,989,1.108965697,1.138694337,2.91684851,-24.12278293,-24.12278293,-24.12278293
990,990,0.31909485,1.506815432,2.289722601,-24.2549091,-24.2549091,-24.2549091
991,991,0.99369879,0.604796381,2.974326055,-24.19021181,-24.19021181,-24.19021181
992,992,0.93938002,0.53777039,2.848834882,-24.17558503,-24.17558503,-24.17558503
993,993,1.498363247,1.057393064,2.087945614,-23.85974481,-23.85974481,-23.85974481
994,994,0.72325289,0.476479382,2.349972315,-23.81033684,-23.81033684,-23.81033684
995,995,0.299402176,-0.043532022,2.808669575,-23.86326575,-23.86326575,-23.86326575
996,996,1.414276359,0.659976912,2.493194436,-23.53620996,-23.53620996,-23.53620996
997,997,-0.085503683,1.063730142,2.476624244,-23.36208705,-23.36208705,-23.36208705
998,998,0.673165667,1.489855688,2.432667487,-23.4630441,-23.4630441,-23.4630441
999,999,0.701980985,1.045784096,2.382007502,-23.53908377,-23.53908377,-23.53908377
1000,1000,0.199812763,0.887182171,2.687436305,-23.76173982,-23.76173982,-23.76173982
1001,1001,0.063199143,0.56203798,2.732551512,-23.83972192,-23.83972192,-23.83972192
1002,1002,0.506948816,0.518559255,3.03341392,-23.84844061,-23.84844061,-23.84844061
1003,1003,1.654554803,0.099172468,3.865126222,-24.13826568,-24.13826568,-24.13826568
1004,1004,0.008549287,-0.252378406,3.939667424,-24.38371347,-24.38371347,-24.38371347
1005,1005,-0.6318435,0.876619595,2.816935035,-23.97875506,-23.97875506,-23.97875506
1006,1006,-0.202871552,0.991968628,2.717991637,-24.03143156,-24.03143156,-24.03143156
1007,1007,0.046852197,1.901428858,2.309504599,-23.81272914,-23.81272914,-23.81272914
1008,1008,-0.072578638,1.466307519,2.585602431,-24.00728323,-24.00728323,-24.00728323
1009,1009,1.114852242,1.8395819,1.898519425,-23.70176765,-23.70176765,-23.70176765
1010,1010,1.76926269,2.242055107,1.498413112,-23.70079812,-23.70079812,-23.70079812
1011,1011,0.387400256,1.286756601,1.95004233,-23.62199356,-23.62199356,-23.62199356
1012,1012,0.38887043,0.107271629,2.922086579,-23.80015775,-23.80015775,-23.80015775
1013,1013,0.441957229,0.092927609,2.698800625,-23.57846966,-23.57846966,-23.57846966
1014,1014,-0.132282478,0.025970309,2.690706188,-23.66444978,-23.66444978,-23.66444978
1015,1015,1.150942716,1.053097491,1.71571667,-23.4861945,-23.4861945,-23.4861945
1016,1016,0.946066619,0.931357643,2.094768805,-24.14745603,-24.14745603,-24.14745603
1017,1017,1.294968301,1.26290729,1.748855994,-24.38058434,-24.38058434,-24.38058434
1018,1018,-0.375017252,1.504308324,1.292826122,-24.02772362,-24.02772362,-24.02772362
1019,1019,-0.35937822,2.156974519,1.000401132,-23.80061665,-23.80061665,-23.80061665
1020,1020,-0.05722491,2.572703626,0.901303773,-24.21476459,-24.21476459,-24.21476459
1021,1021,-1.236499385,2.647417683,0.604464647,-24.22285486,-24.22285486,-24.22285486
1022,1022,-0.475359933,2.62352654,0.413494782,-24.05328956,-24.05328956,-24.05328956
1023,1023,-0.412235972,1.809410919,1.32138931,-24.49618662,-24.49618662,-24.49618662
1024,1024,0.853727472,1.243434195,1.570005595,-24.18901859,-24.18901859,-24.18901859
1025,1025,1.243774274,0.954153598,1.994123145,-24.36169503,-24.36169503,-24.36169503
1026,1026,-0.092098107,1.062957005,2.130850063,-24.613286,-24.613286,-24.613286
1027,1027,-0.279336979,0.853654663,2.330439808,-24.56212758,-24.56212758,-24.56212758
1028,1028,1.042202679,1.54825991,1.717258594,-24.49108813,-24.49108813,-24.49108813
1029,1029,0.605761899,0.108228704,2.862842652,-24.55116779,-24.55116779,-24.55116779
1030,1030,1.493437833,0.643678625,2.410837036,-24.77999371,-24.77999371,-24.77999371
1031,1031,0.858583762,0.098589332,2.757023373,-24.84699146,-24.84699146,-24.84699146
1032,1032,1.538265638,-0.621495759,3.023562504,-24.30328917,-24.30328917,-24.30328917
1033,1033,0.46399491,-0.111855958,2.796497193,-24.10836981,-24.10836981,-24.10836981
1034,1034,1.943633135,0.319231366,2.387685689,-24.03398613,-24.03398613,-24.03398613
1035,1035,0.56593239,0.258768408,2.424012485,-24.01595787,-24.01595787,-24.01595787
1036,1036,-0.617978006,-0.198565829,2.705387081,-23.90353193,-23.90353193,-23.90353193
1037,1037,1.838256587,-0.111295864,2.465782016,-24.08775445,-24.08775445,-24.08775445
1038,1038,0.55873746,1.307122475,1.558562493,-24.11894673,-24.11894673,-24.11894673
1039,1039,0.232685069,0.297636579,2.452905129,-24.05374316,-24.05374316,-24.05374316
1040,1040,0.621216638,0.719861394,1.873402162,-23.70432831,-23.70432831,-23.70432831
1041,1041,-0.235301095,1.460313324,1.11687304,-23.96818733,-23.96818733,-23.96818733
1042,1042,-0.495273376,1.875001716,0.822775431,-23.89539164,-23.89539164,-23.89539164
1043,1043,0.249492474,1.208785539,1.349557248,-24.05949321,-24.05949321,-24.05949321
1044,1044,-1.004296967,0.742393384,1.50897834,-23.99993878,-23.99993878,-23.99993878
1045,1045,-0.291667937,1.000023639,1.058685589,-24.11435175,-24.11435175,-24.11435175
1046,1046,-0.910724795,1.001154675,0.469352748,-23.52084245,-23.52084245,-23.52084245
1047,1047,0.163134375,1.045405551,0.735693049,-23.63158673,-23.63158673,-23.63158673
1048,1048,-0.131227683,1.675758933,0.406003421,-24.13187882,-24.13187882,-24.13187882
1049,1049,0.24394872,0.290770883,1.285296511,-23.57656535,-23.57656535,-23.57656535
1050,1050,1.169860499,-0.767463658,1.831279578,-22.94134944,-22.94134944,-22.94134944
1051,1051,2.296081222,-0.196338316,1.395669389,-22.86745595,-22.86745595,-22.86745595
1052,1052,0.938893912,0.156968083,1.25343511,-22.81060137,-22.81060137,-22.81060137
1053,1053,0.087095649,0.539538265,1.327985427,-23.17289985,-23.17289985,-23.17289985
1054,1054,1.293296176,1.535422632,0.655437495,-23.02485953,-23.02485953,-23.02485953
1055,1055,0.42110546,0.256329454,1.17983798,-22.72545501,-22.72545501,-22.72545501
1056,1056,0.188512051,0.653200612,1.209706906,-22.71205031,-22.71205031,-22.71205031
1057,1057,-0.03801262,0.245811311,1.589720871,-23.2650074,-23.2650074,-23.2650074
1058,1058,-0.590544923,0.734478652,0.563121148,-23.14841242,-23.14841242,-23.14841242
1059,1059,-1.015669423,1.416307208,0.00E+00,-22.9205179,-22.9205179,-22.9205179
1060,1060,-0.205401697,1.026279689,0.155837433,-22.9019236,-22.9019236,-22.9019236
1061,1061,-0.088702401,0.487935428,0.540569992,-22.60606298,-22.60606298,-22.60606298
1062,1062,0.677030915,2.12700198,0.00E+00,-22.64803748,-22.64803748,-22.64803748
1063,1063,-0.218166134,1.311833853,0.249042426,-23.13002637,-23.13002637,-23.13002637
1064,1064,0.599800772,0.754404957,0.922883564,-23.6312484,-23.6312484,-23.6312484
1065,1065,0.196694827,0.689161012,1.000456261,-23.49921284,-23.49921284,-23.49921284
1066,1066,0.65228551,0.694080997,0.883860805,-23.51728739,-23.51728739,-23.51728739
1067,1067,0.650637772,-0.090914705,1.698767124,-23.58964288,-23.58964288,-23.58964288
1068,1068,0.647530395,-0.235252507,1.800523949,-23.75696089,-23.75696089,-23.75696089
1069,1069,0.992994682,-0.439175811,1.946551065,-24.2608022,-24.2608022,-24.2608022
1070,1070,0.579173316,-0.931320938,2.25627973,-24.16898691,-24.16898691,-24.16898691
1071,1071,0.660364084,-1.031638876,2.453104067,-24.04581918,-24.04581918,-24.04581918
1072,1072,0.867271013,-1.265646303,2.491411668,-24.06907938,-24.06907938,-24.06907938
1073,1073,-0.232075289,0.307174216,1.471818111,-24.0185897,-24.0185897,-24.0185897
1074,1074,-0.187098879,-0.287564667,1.567814584,-24.27828178,-24.27828178,-24.27828178
1075,1075,-0.127467126,-0.088607861,1.708387647,-24.04611218,-24.04611218,-24.04611218
1076,1076,0.119720888,-0.53395517,1.725879832,-24.17248904,-24.17248904,-24.17248904
1077,1077,-0.266340824,0.179062361,1.123064694,-24.05258559,-24.05258559,-24.05258559
1078,1078,0.623933193,0.16223212,1.049396638,-24.28408599,-24.28408599,-24.28408599
1079,1079,0.020421086,0.329204554,0.579435244,-24.46279276,-24.46279276,-24.46279276
1080,1080,0.187757333,0.214698857,1.085691442,-24.33607997,-24.33607997,-24.33607997
1081,1081,-0.224671204,0.614144115,0.409921499,-23.98498758,-23.98498758,-23.98498758
1082,1082,-1.280125914,0.999083064,0.096562474,-23.68579305,-23.68579305,-23.68579305
1083,1083,0.191765191,0.72311867,0.701955284,-23.529598,-23.529598,-23.529598
1084,1084,0.600431109,0.877234636,0.621115829,-23.8333682,-23.8333682,-23.8333682
1085,1085,0.539058911,-0.28438751,1.384014208,-23.62559642,-23.62559642,-23.62559642
1086,1086,1.457200946,0.523074317,0.834121443,-23.87539558,-23.87539558,-23.87539558
1087,1087,0.439581866,-0.519732233,2.086577645,-23.97286178,-23.97286178,-23.97286178
1088,1088,0.452552917,-0.099317591,1.374533512,-23.57518494,-23.57518494,-23.57518494
1089,1089,0.595438755,0.632085252,0.85097908,-23.51800655,-23.51800655,-23.51800655
1090,1090,0.783025255,0.678303609,0.877725686,-23.89052406,-23.89052406,-23.89052406
1091,1091,0.181876828,0.199104599,0.809325136,-24.02009968,-24.02009968,-24.02009968
1092,1092,0.316621702,0.238815022,1.319374019,-24.17337448,-24.17337448,-24.17337448
1093,1093,0.085867363,0.06720735,1.11959121,-23.77701021,-23.77701021,-23.77701021
1094,1094,0.803233184,-0.90714127,1.423712384,-23.3473758,-23.3473758,-23.3473758
1095,1095,0.927565758,-0.726069952,1.229712041,-23.46597978,-23.46597978,-23.46597978
1096,1096,1.167547109,-0.377252209,1.287904029,-23.71904544,-23.71904544,-23.71904544
1097,1097,0.887499576,-0.232297339,1.416744759,-24.07387889,-24.07387889,-24.07387889
1098,1098,0.876491939,-0.262982897,1.476658464,-24.25316378,-24.25316378,-24.25316378
1099,1099,-0.263846822,-0.011849391,1.183225779,-24.20024622,-24.20024622,-24.20024622
1100,1100,0.274040331,-0.199548972,1.37383056,-24.12336848,-24.12336848,-24.12336848
1101,1101,1.229443681,0.042465098,1.361393389,-24.25028938,-24.25028938,-24.25028938
1102,1102,0.234804647,-0.056218708,0.883284046,-24.09029262,-24.09029262,-24.09029262
1103,1103,0.163173717,-0.233327318,1.060165735,-24.20973438,-24.20973438,-24.20973438
1104,1104,0.818383829,0.824157774,0.581868092,-24.43643066,-24.43643066,-24.43643066
1105,1105,-0.504426188,1.272085265,0.00E+00,-24.17295258,-24.17295258,-24.17295258
1106,1106,-0.613202628,1.751781037,0.00E+00,-23.87934151,-23.87934151,-23.87934151
1107,1107,1.039592367,2.439148704,0.00E+00,-24.05179719,-24.05179719,-24.05179719
1108,1108,0.039468079,1.418916533,0.676367134,-24.24377466,-24.24377466,-24.24377466
1109,1109,-0.18430197,1.783027359,0.379800441,-24.15796859,-24.15796859,-24.15796859
1110,1110,0.637732002,1.787845026,0.875887763,-24.30706829,-24.30706829,-24.30706829
1111,1111,0.462038311,1.590272675,0.944509686,-23.91539564,-23.91539564,-23.91539564
1112,1112,0.178781022,1.675393027,1.331120301,-24.11903203,-24.11903203,-24.11903203
1113,1113,0.020977749,1.356536046,0.920961932,-23.9546824,-23.9546824,-23.9546824
1114,1114,0.60970706,-0.101713254,1.868393112,-23.53937301,-23.53937301,-23.53937301
1115,1115,0.499922464,-0.218399451,2.026198856,-23.43744282,-23.43744282,-23.43744282
1116,1116,-0.286493138,0.368012232,1.878866987,-23.52753858,-23.52753858,-23.52753858
1117,1117,0.378610358,1.442871447,1.290535692,-23.8042566,-23.8042566,-23.8042566
1118,1118,-0.048881934,0.502289793,1.620503834,-23.80084441,-23.80084441,-23.80084441
1119,1119,0.509099624,-0.057596417,1.890944235,-23.33789484,-23.33789484,-23.33789484
1120,1120,-1.504621728,0.577951103,1.412255296,-23.37899765,-23.37899765,-23.37899765
1121,1121,0.39812731,1.232388911,1.096618078,-23.49603783,-23.49603783,-23.49603783
1122,1122,1.529349877,-0.092078884,2.394861542,-23.54479373,-23.54479373,-23.54479373
1123,1123,0.450403143,0.355094837,1.578165679,-23.56479032,-23.56479032,-23.56479032
1124,1124,0.887796124,0.212644267,1.630688561,-23.65989742,-23.65989742,-23.65989742
1125,1125,0.548302748,-0.254226347,1.780164861,-23.51098108,-23.51098108,-23.51098108
1126,1126,0.648366131,0.01650102,1.624035784,-23.69691781,-23.69691781,-23.69691781
1127,1127,0.46124259,0.2247861,1.677970388,-23.89409204,-23.89409204,-23.89409204
1128,1128,-0.313629012,-0.052361629,1.845471085,-23.48810721,-23.48810721,-23.48810721
1129,1129,0.044484724,0.684748878,1.532264785,-23.65997938,-23.65997938,-23.65997938
1130,1130,0.568012231,0.645624048,1.383022835,-23.7168846,-23.7168846,-23.7168846
1131,1131,0.006543104,1.504677614,1.009267607,-23.40416103,-23.40416103,-23.40416103
1132,1132,1.166864356,0.559441272,1.81436777,-23.32711108,-23.32711108,-23.32711108
1133,1133,0.507460608,0.341257304,1.860382321,-23.54088586,-23.54088586,-23.54088586
1134,1134,-0.227036819,-0.387014587,1.925327649,-23.32442791,-23.32442791,-23.32442791
1135,1135,-0.592138357,-0.097695704,1.950330836,-23.44824174,-23.44824174,-23.44824174
1136,1136,0.760121113,-0.047627502,1.967655515,-23.57985387,-23.57985387,-23.57985387
1137,1137,-0.332998144,0.079282315,1.619990795,-23.45959073,-23.45959073,-23.45959073
1138,1138,0.366704381,0.300991372,1.49261255,-23.66744966,-23.66744966,-23.66744966
1139,1139,-0.389467776,-0.159545403,2.289162515,-23.6238268,-23.6238268,-23.6238268
1140,1140,0.994797629,-0.520579991,2.762275115,-23.67425877,-23.67425877,-23.67425877
1141,1141,0.458418931,-0.995538886,2.730453869,-23.42779566,-23.42779566,-23.42779566
1142,1142,1.926095625,-0.872298526,2.764017171,-23.65532123,-23.65532123,-23.65532123
1143,1143,1.467519624,-1.048590408,3.15203813,-23.62868808,-23.62868808,-23.62868808
1144,1144,1.130783814,-1.01177027,3.14874624,-23.86902363,-23.86902363,-23.86902363
1145,1145,0.336091125,-0.167854894,2.255270249,-23.88378133,-23.88378133,-23.88378133
1146,1146,1.805494214,-0.352739127,2.38287384,-24.34450151,-24.34450151,-24.34450151
1147,1147,0.532205039,0.533894447,1.484674109,-23.63271723,-23.63271723,-23.63271723
1148,1148,1.009644346,0.178206363,1.820632273,-23.54714333,-23.54714333,-23.54714333
1149,1149,1.296909604,0.030073491,2.386730416,-23.64994889,-23.64994889,-23.64994889
1150,1150,1.145661057,0.113248151,2.274763267,-23.47223253,-23.47223253,-23.47223253
1151,1151,1.297223051,0.091926604,2.162067813,-23.35566288,-23.35566288,-23.35566288
1152,1152,1.379128222,0.219501657,2.086610051,-23.53980462,-23.53980462,-23.53980462
1153,1153,0.721309946,-0.183592329,1.977752638,-23.47387095,-23.47387095,-23.47387095
1154,1154,0.137874392,0.382830971,1.36401822,-23.11847573,-23.11847573,-23.11847573
1155,1155,0.636443521,-0.265092568,1.93104851,-23.22703179,-23.22703179,-23.22703179
1156,1156,1.370868508,0.13937776,1.653843226,-23.26324116,-23.26324116,-23.26324116
1157,1157,0.964758823,0.060743143,1.689323736,-23.20313754,-23.20313754,-23.20313754
1158,1158,0.626355423,0.009807407,1.718803802,-23.33529211,-23.33529211,-23.33529211
1159,1159,0.045237215,0.652365443,1.364203451,-23.32143137,-23.32143137,-23.32143137
1160,1160,0.644793655,0.705406537,1.206681512,-23.35448292,-23.35448292,-23.35448292
1161,1161,0.148279252,1.021151261,0.931941708,-22.83667261,-22.83667261,-22.83667261
1162,1162,-0.055749488,-0.123838055,1.740412838,-22.82997135,-22.82997135,-22.82997135
1163,1163,0.516212449,0.181494034,1.766810051,-23.34207061,-23.34207061,-23.34207061
1164,1164,0.28501111,-0.420511069,2.321538676,-23.21378872,-23.21378872,-23.21378872
1165,1165,1.374336974,0.281811769,2.209516985,-23.5272714,-23.5272714,-23.5272714
